codi,Municipi,RBM_pers17,mun,Nom.Municipi,Cens,Votants,perc_participacio,Abstenció.x,perc_abst,1rpartit,2npartit,3rpartit,4tpartit,Codi comarca,Nom comarca,Vots.valids,PSC,ERC,JxCAT,VOX,CUP,ECP,Cs,PP,PDeCAT,PSC.perc,ERC.perc,JxCAT.perc,VOX.perc,CUP.perc,ECP.perc,Cs.perc,PP.perc,PDeCAT.perc,CodiINE,Poblacio,Hombres,Mujeres,Nom Província,Codi Comarca,Nom Comarca,Nom Municipi,Població,Cens electoral,Participació 13:00,perc_13_part_1,Participació 18.00,perc_18_part_1,Participació 20.00,perc_20_part_1,Abstenció.y,Vots nuls,Vots en blanc,Vots vàlids,C's17,Cs17_p,PP17,PP17_p,JUNTS17,JUNTS17_p,ECP17,ECP17_p,ERC17,ERC17_p,CUP17,CUP17_p,PSC17,PSC17_p
8295,Vallirana,15742,vallirana,Vallirana,11512,5730,49.77,5782,50.23,PSC,ERC,JxCat,VOX,11,Baix Llobregat,5656,1514,1366,751,671,215,376,405,180,60,26.76803394625177,24.151343705799153,13.277934936350777,11.863507779349364,3.8012729844413014,6.647807637906649,7.16053748231966,3.182461103253183,1.0608203677510608,82956,15312,7691,7621,Barcelona,11,Baix Llobregat,Vallirana,14612,10997,3527,32.072383377284716,7124,64.78130399199782,8981,81.66772756206238,2016,37,44,8944,2785,31.13819320214669,303,3.387745974955277,1273,14.233005366726298,693,7.748211091234348,1959,21.902951699463326,246,2.750447227191413,1520,16.99463327370304
8296,Vallromanes,24495,vallromanes,Vallromanes,1873,1244,66.42,629,33.58,JxCat,ERC,PSC,VOX,41,Vallès Oriental,1227,209,301,333,90,57,57,65,39,55,17.033414832925835,24.531377343113284,27.139364303178482,7.334963325183375,4.645476772616137,4.645476772616137,5.297473512632437,3.1784841075794623,4.4824775876120615,82969,2558,1322,1236,Barcelona,41,Vallès Oriental,Vallromanes,2519,1798,651,36.206896551724135,1282,71.30144605116796,1581,87.93103448275862,217,2,10,1579,313,19.822672577580747,38,2.4065864471184293,528,33.43888537048765,75,4.749841671944269,401,25.39582013932869,55,3.4832172260924636,153,9.689677010766308
8297,Veciana,12276,veciana,Veciana,135,90,66.67,45,33.33,JxCat,ERC,PDeCAT,CUP-G,6,Anoia,88,3,18,35,3,5,4,2,2,10,3.4090909090909087,20.454545454545457,39.77272727272727,3.4090909090909087,5.681818181818182,4.545454545454546,2.272727272727273,2.272727272727273,11.363636363636363,82975,175,95,80,Barcelona,6,Anoia,Veciana,176,132,37,28.030303030303028,90,68.18181818181817,110,83.33333333333334,22,0,0,110,13,11.818181818181818,2,1.8181818181818181,62,56.36363636363636,4,3.6363636363636362,19,17.272727272727273,5,4.545454545454546,4,3.6363636363636362
8298,Vic,15568,vic,Vic,27198,15646,57.53,11552,42.47,JxCat,ERC,PSC,CUP-G,24,Osona,15447,1646,3125,6516,567,1555,524,261,213,657,10.655790768433999,20.23046546254936,42.18294814527093,3.6706156535249566,10.066679614164563,3.392244448760277,1.6896484754321226,1.3789085259273646,4.2532530588463775,82981,47630,24098,23532,Barcelona,24,Osona,Vic,41956,26663,9237,34.64351348310393,18818,70.57720436560027,22016,82.57135356111466,4647,66,86,21950,2899,13.207289293849659,470,2.14123006833713,9743,44.3872437357631,726,3.3075170842824604,5216,23.763097949886106,1285,5.854214123006834,1426,6.496583143507973
8299,Vilada,14634,vilada,Vilada,375,245,65.33,130,34.67,JxCat,ERC,CUP-G,PSC,14,Berguedà,243,21,71,81,6,37,7,2,0,8,8.641975308641975,29.218106995884774,33.33333333333333,2.4691358024691357,15.22633744855967,2.880658436213992,0.823045267489712,0,3.292181069958848,82994,419,221,198,Barcelona,14,Berguedà,Vilada,443,389,160,41.131105398457585,296,76.09254498714652,342,87.91773778920309,47,1,0,341,15,4.398826979472141,6,1.7595307917888565,167,48.97360703812317,10,2.932551319648094,99,29.03225806451613,19,5.571847507331378,25,7.331378299120235
8300,Viladecavalls,18035,viladecavalls,Viladecavalls,5991,3560,59.42,2431,40.58,ERC,PSC,JxCat,VOX,40,Vallès Occidental,3499,632,908,629,317,209,291,246,108,67,18.062303515290083,25.950271506144613,17.976564732780794,9.059731351814804,5.973135181480424,8.316661903400972,7.030580165761647,3.086596170334381,1.914832809374107,83008,7545,3760,3785,Barcelona,40,Vallès Occidental,Viladecavalls,7395,5801,1981,34.1492846061024,4241,73.10808481296328,5088,87.70901568695054,713,20,30,5068,1488,29.36069455406472,130,2.565114443567482,984,19.41594317284925,431,8.504340962904498,1173,23.14522494080505,218,4.301499605367009,543,10.714285714285714
8301,Viladecans,14753,viladecans,Viladecans,49303,24304,49.3,24999,50.7,PSC,ERC,VOX,Cs,11,Baix Llobregat,23897,9265,3786,1494,2668,602,2143,2202,987,185,38.77055697367871,15.842992844290077,6.251830773737289,11.164581328200192,2.5191446625099383,8.967652843453152,9.214545758881867,4.1302255513244335,0.7741557517680043,83015,67197,33231,33966,Barcelona,11,Baix Llobregat,Viladecans,65358,48875,16740,34.250639386189256,33432,68.40306905370845,40688,83.24910485933505,8187,142,174,40546,15142,37.345237508015586,1760,4.3407487791644055,2812,6.935332708528586,4044,9.97385685394367,5836,14.393528338183792,768,1.8941449218171953,9265,22.850589453953535
8302,Vilanova del Camí,12071,vilanova del camí,Vilanova del Camí,9421,4307,45.72,5114,54.28,PSC,ERC,VOX,JxCat,6,Anoia,4205,1572,705,373,434,155,299,344,129,98,37.38406658739596,16.76575505350773,8.87039239001189,10.321046373365043,3.686087990487515,7.110582639714626,8.180737217598097,3.0677764565992867,2.3305588585017833,83020,12596,6292,6304,Barcelona,6,Anoia,Vilanova del Camí,12506,9256,3292,35.56611927398444,6312,68.19360414866033,7596,82.06568712186689,1660,26,44,7570,2938,38.8110964332893,286,3.7780713342140024,803,10.607661822985468,631,8.33553500660502,1198,15.825627476882431,185,2.4438573315719947,1377,18.190224570673713
8303,Vilanova de Sau,16168,vilanova de sau,Vilanova de Sau,263,191,72.62,72,27.38,JxCat,ERC,CUP-G,PSC,24,Osona,189,13,49,69,5,32,7,7,1,4,6.878306878306878,25.925925925925924,36.507936507936506,2.6455026455026456,16.93121693121693,3.7037037037037033,3.7037037037037033,0.5291005291005291,2.1164021164021163,83036,312,148,164,Barcelona,24,Osona,Vilanova de Sau,314,265,104,39.24528301886793,194,73.20754716981132,238,89.81132075471699,27,0,1,238,17,7.142857142857142,3,1.2605042016806722,108,45.378151260504204,11,4.621848739495799,62,26.05042016806723,27,11.344537815126051,9,3.7815126050420167
8304,Vilobí del Penedès,15697,vilobí del penedès,Vilobí del Penedès,842,541,64.25,301,35.75,JxCat,ERC,CUP-G,PSC,3,Alt Penedès,536,51,150,214,17,51,14,13,4,18,9.514925373134329,27.985074626865668,39.92537313432835,3.171641791044776,9.514925373134329,2.6119402985074625,2.425373134328358,0.7462686567164178,3.3582089552238807,83041,1102,570,532,Barcelona,3,Alt Penedès,Vilobí del Penedès,1090,802,303,37.78054862842893,579,72.19451371571073,703,87.65586034912718,99,0,2,703,68,9.672830725462305,9,1.2802275960170697,318,45.23470839260313,22,3.1294452347083923,194,27.59601706970128,52,7.396870554765292,36,5.120910384068279
8305,Vilafranca del Penedès,14856,vilafranca del penedès,Vilafranca del Penedès,27696,15548,56.14,12148,43.86,JxCat,ERC,PSC,CUP-G,3,Alt Penedès,15329,2780,3534,3985,718,1669,822,496,338,675,18.13556004957923,23.05434144432122,25.996477265314113,4.683932415682693,10.887859612499184,5.362385021854002,3.2356970448170133,2.2049709700567552,4.403418357361863,83054,40154,19516,20638,Barcelona,3,Alt Penedès,Vilafranca del Penedès,39221,27656,10081,36.45140295053515,19550,70.68990454150999,22872,82.70176453572462,4784,90,95,22782,4253,18.66824686155737,743,3.2613466772012996,6698,29.400403827583176,1262,5.53946097796506,5533,24.28671758405759,1541,6.76411201826003,2445,10.73215696602581
8306,Vilalba Sasserra,13428,vilalba sasserra,Vilalba Sasserra,544,292,53.68,252,46.32,ERC,JxCat,PSC,CUP-G,41,Vallès Oriental,284,49,87,66,17,17,12,7,11,10,17.253521126760564,30.633802816901408,23.239436619718308,5.985915492957746,5.985915492957746,4.225352112676056,2.464788732394366,3.873239436619718,3.5211267605633805,83067,753,384,369,Barcelona,41,Vallès Oriental,Vilalba Sasserra,706,518,203,39.189189189189186,333,64.28571428571429,405,78.18532818532819,113,0,2,405,79,19.50617283950617,18,4.444444444444445,107,26.41975308641975,19,4.691358024691358,132,32.592592592592595,18,4.444444444444445,23,5.679012345679013
8307,Vilanova i la Geltrú,15503,vilanova i la geltrú,Vilanova i la Geltrú,49558,26320,53.11,23238,46.89,PSC,ERC,JxCat,ECP-PEC,17,Garraf,25956,6427,6000,4799,1606,1989,2048,1399,661,491,24.761134227153644,23.11604253351826,18.48898135305902,6.187394051471721,7.6629680998613035,7.890275851440901,5.389890584065341,2.546617352442595,1.891662813992911,83073,67733,32752,34981,Barcelona,17,Garraf,Vilanova i la Geltrú,65941,48638,16881,34.7074304042107,33079,68.01060898885645,39639,81.49800567457544,8999,146,140,39493,9931,25.146228445547315,1233,3.122072265971185,7515,19.02868862836452,3208,8.122958498974501,9140,23.143341858050796,2267,5.7402577671992505,5594,14.164535487301547
8308,Viver i Serrateix,17129,viver i serrateix,Viver i Serrateix,139,104,74.82,35,25.18,JxCat,ERC,CUP-G,PDeCAT,14,Berguedà,103,5,14,66,0,7,0,0,0,6,4.854368932038835,13.592233009708737,64.07766990291263,0,6.796116504854369,0,0,0,5.825242718446602,83089,172,88,84,Barcelona,14,Berguedà,Viver i Serrateix,174,134,35,26.119402985074625,90,67.16417910447761,115,85.82089552238806,19,0,0,115,1,0.8695652173913043,1,0.8695652173913043,89,77.39130434782608,0,0,11,9.565217391304348,10,8.695652173913043,3,2.608695652173913
8901,Rupit i Pruit,15256,rupit i pruit,Rupit i Pruit,245,189,77.14,56,22.86,JxCat,ERC,PSC,CUP-G,24,Osona,183,11,45,92,0,7,6,6,0,7,6.0109289617486334,24.59016393442623,50.27322404371585,0,3.825136612021858,3.278688524590164,3.278688524590164,0,3.825136612021858,89019,271,132,139,Barcelona,24,Osona,Rupit i Pruit,300,231,103,44.58874458874459,173,74.89177489177489,214,92.64069264069265,17,3,2,211,10,4.739336492890995,3,1.4218009478672986,115,54.502369668246445,7,3.3175355450236967,61,28.90995260663507,7,3.3175355450236967,6,2.843601895734597
8902,Vilanova del Vallès,18528,vilanova del vallès,Vilanova del Vallès,4043,2278,56.34,1765,43.66,JxCat,ERC,PSC,VOX,41,Vallès Oriental,2238,404,501,558,197,104,147,150,57,68,18.051831992850758,22.386058981233244,24.932975871313673,8.802502234137624,4.647006255585344,6.568364611260054,6.702412868632708,2.546916890080429,3.038427167113494,89024,5503,2781,2722,Barcelona,41,Vallès Oriental,Vilanova del Vallès,5250,3844,1309,34.05306971904266,2585,67.24765868886577,3274,85.17169614984391,570,13,22,3261,800,24.532352039251762,102,3.1278748850046,836,25.636307881018094,220,6.746396810794235,750,22.999080036798528,134,4.1091689665746705,352,10.794234897270776
8903,Sant Julià de Cerdanyola,18837,sant julià de cerdanyola,Sant Julià de Cerdanyola,206,174,84.47,32,15.53,JxCat,ERC,CUP-G,ECP-PEC,14,Berguedà,174,6,55,75,1,17,8,2,3,6,3.4482758620689653,31.60919540229885,43.103448275862064,0.5747126436781609,9.770114942528735,4.597701149425287,1.1494252873563218,1.7241379310344827,3.4482758620689653,89030,229,127,102,Barcelona,14,Berguedà,Sant Julià de Cerdanyola,239,202,95,47.02970297029702,154,76.23762376237624,187,92.57425742574257,15,1,1,186,8,4.301075268817205,1,0.5376344086021506,96,51.61290322580645,8,4.301075268817205,54,29.03225806451613,15,8.064516129032258,3,1.6129032258064515
8904,Badia del Vallès,11369,badia del vallès,Badia del Vallès,10396,4253,40.91,6143,59.09,PSC,VOX,ERC,ECP-PEC,40,Vallès Occidental,4202,1708,509,122,605,150,460,368,184,9,40.64731080437887,12.113279390766301,2.9033793431699193,14.397905759162304,3.5697287006187532,10.947168015230842,8.757734412184675,4.3788672060923375,0.21418372203712518,89045,13415,6568,6847,Barcelona,40,Vallès Occidental,Badia del Vallès,13553,10560,3902,36.95075757575758,7006,66.34469696969697,8322,78.80681818181819,2238,21,41,8301,3258,39.2482833393567,449,5.408986869051922,311,3.746536561860017,903,10.878207444886158,963,11.601011926273943,248,2.987591856402843,1949,23.479098903746536
8905,"Palma de Cervelló, La",19177,"palma de cervelló, la","Palma de Cervelló, la",2346,1516,64.62,830,35.38,ERC,JxCat,PSC,CUP-G,11,Baix Llobregat,1487,282,423,321,92,109,99,53,31,49,18.964357767316745,28.44653665097512,21.587088096839274,6.186953597848016,7.330195023537324,6.657700067249496,3.5642232683254873,2.0847343644922667,3.295225285810356,89058,2992,1475,1517,Barcelona,11,Baix Llobregat,"Palma de Cervelló, la",3002,2356,909,38.58234295415959,1688,71.64685908319186,2038,86.5025466893039,318,13,8,2025,374,18.469135802469136,37,1.8271604938271606,557,27.50617283950617,149,7.3580246913580245,551,27.209876543209877,109,5.382716049382716,213,10.518518518518519
17001,Agullana,16785,agullana,Agullana,596,393,65.94,203,34.06,ERC,JxCat,CUP-G,PSC,2,Alt Empordà,379,32,107,104,17,56,16,14,2,18,8.443271767810026,28.232189973614773,27.440633245382585,4.485488126649076,14.775725593667547,4.221635883905013,3.6939313984168867,0.5277044854881267,4.749340369393139,170010,863,431,432,Girona,2,Alt Empordà,Agullana,826,591,254,42.978003384094755,425,71.91201353637902,494,83.58714043993231,97,4,6,490,63,12.857142857142856,7,1.4285714285714286,161,32.857142857142854,16,3.2653061224489797,168,34.285714285714285,37,7.551020408163265,26,5.3061224489795915
17002,Aiguaviva,19697,aiguaviva,Aiguaviva,600,446,74.33,154,25.67,JxCat,ERC,CUP-G,PSC,20,Gironès,440,32,93,200,20,49,12,14,6,8,7.2727272727272725,21.136363636363637,45.45454545454545,4.545454545454546,11.136363636363637,2.727272727272727,3.1818181818181817,1.3636363636363635,1.8181818181818181,170025,765,385,380,Girona,20,Gironès,Aiguaviva,783,571,213,37.3029772329247,435,76.18213660245185,516,90.36777583187391,55,7,2,509,58,11.394891944990176,11,2.161100196463654,258,50.687622789783894,9,1.768172888015717,121,23.772102161100197,27,5.304518664047151,23,4.518664047151278
17003,Albanyà,11406,albanyà,Albanyà,112,77,68.75,35,31.25,JxCat,ERC,CUP-G,ECP-PEC,2,Alt Empordà,77,0,17,36,0,16,4,2,0,1,0,22.07792207792208,46.75324675324675,0,20.77922077922078,5.194805194805195,2.5974025974025974,0,1.2987012987012987,170031,155,79,76,Girona,2,Alt Empordà,Albanyà,155,94,31,32.97872340425532,66,70.2127659574468,81,86.17021276595744,13,0,0,81,0,0,2,2.4691358024691357,44,54.32098765432099,1,1.2345679012345678,19,23.456790123456788,13,16.049382716049383,1,1.2345679012345678
17004,Albons,14667,albons,Albons,558,376,67.38,182,32.62,JxCat,ERC,CUP-G,PSC,10,Baix Empordà,371,35,91,137,3,61,16,8,6,11,9.433962264150944,24.528301886792452,36.92722371967655,0.8086253369272237,16.442048517520217,4.31266846361186,2.15633423180593,1.6172506738544474,2.964959568733154,170046,759,391,368,Girona,10,Baix Empordà,Albons,727,522,217,41.57088122605364,411,78.73563218390804,458,87.73946360153256,64,0,3,458,36,7.860262008733625,4,0.8733624454148471,209,45.633187772925766,13,2.8384279475982535,140,30.567685589519648,29,6.331877729257641,20,4.366812227074235
17005,"Far d'Empordà, El",13328,"far d'empordà, el","Far d'Empordà, el",464,277,59.7,187,40.3,ERC,JxCat,PSC,PDeCAT,2,Alt Empordà,271,30,91,81,10,12,8,6,2,18,11.07011070110701,33.579335793357934,29.88929889298893,3.6900369003690034,4.428044280442804,2.952029520295203,2.214022140221402,0.7380073800738007,6.642066420664207,170059,602,311,291,Girona,2,Alt Empordà,"Far d'Empordà, el",563,428,134,31.308411214953267,284,66.35514018691589,349,81.54205607476635,79,2,1,347,54,15.561959654178676,17,4.899135446685879,129,37.17579250720461,17,4.899135446685879,98,28.24207492795389,10,2.881844380403458,21,6.051873198847262
17006,Alp,17624,alp,Alp,1228,735,59.85,493,40.15,JxCat,ERC,CUP-G,PSC,15,Cerdanya,711,78,168,231,24,97,21,23,14,38,10.970464135021098,23.628691983122362,32.48945147679325,3.375527426160337,13.642756680731363,2.9535864978902953,3.2348804500703237,1.969057665260197,5.344585091420535,170062,1593,823,770,Girona,15,Cerdanya,Alp,1661,1135,386,34.008810572687224,725,63.87665198237885,940,82.81938325991189,195,9,5,931,110,11.815252416756177,19,2.0408163265306123,376,40.38668098818475,24,2.577873254564984,277,29.752953813104188,60,6.44468313641246,52,5.5853920515574655
17007,Amer,16292,amer,Amer,1788,1143,63.93,645,36.07,JxCat,ERC,CUP-G,PSC,34,Selva,1117,64,183,673,11,107,23,12,8,17,5.729632945389436,16.38316920322292,60.250671441360794,0.9847806624888094,9.579230080572962,2.0590868397493285,1.0743061772605194,0.7162041181736795,1.521933751119069,170078,2332,1144,1188,Girona,34,Selva,Amer,2281,1730,648,37.45664739884393,1260,72.83236994219652,1514,87.51445086705202,216,4,5,1510,124,8.211920529801324,26,1.7218543046357615,934,61.854304635761594,34,2.251655629139073,257,17.019867549668874,73,4.8344370860927155,55,3.642384105960265
17008,Anglès,13330,anglès,Anglès,3561,1997,56.08,1564,43.92,JxCat,ERC,CUP-G,PSC,34,Selva,1969,170,386,960,57,212,50,29,20,44,8.633824276282377,19.603859827323515,48.75571356018283,2.8948704926358557,10.766886744540376,2.5393600812595225,1.472828847130523,1.015744032503809,2.2346368715083798,170084,5654,2817,2837,Girona,34,Selva,Anglès,5606,3588,1203,33.52842809364549,2486,69.28651059085841,3010,83.89074693422519,578,3,13,3007,341,11.34020618556701,57,1.8955769870302626,1586,52.743598270701696,76,2.5274359827070167,602,20.01995344196874,163,5.42068506817426,152,5.0548719654140335
17009,Arbúcies,13045,arbúcies,Arbúcies,4109,2442,59.43,1667,40.57,JxCat,ERC,CUP-G,PSC,34,Selva,2411,170,576,1014,56,320,96,41,24,66,7.051016175860639,23.890501866445458,42.05723766072169,2.3226876814599753,13.272501036914145,3.981750311074243,1.7005391953546247,0.9954375777685608,2.737453338863542,170097,6608,3416,3192,Girona,34,Selva,Arbúcies,6481,4044,1488,36.795252225519285,2830,69.98021760633037,3457,85.48466864490604,587,9,13,3448,244,7.076566125290023,65,1.8851508120649654,1670,48.4338747099768,91,2.6392111368909514,889,25.7830626450116,308,8.932714617169374,152,4.408352668213457
17010,Argelaguer,14849,argelaguer,Argelaguer,330,210,63.64,120,36.36,JxCat,CUP-G,ERC,ECP-PEC,19,Garrotxa,208,4,33,98,0,43,14,2,0,4,1.9230769230769231,15.865384615384615,47.11538461538461,0,20.673076923076923,6.730769230769231,0.9615384615384616,0,1.9230769230769231,170101,396,207,189,Girona,19,Garrotxa,Argelaguer,425,336,142,42.26190476190476,257,76.48809523809523,294,87.5,42,1,1,293,7,2.3890784982935154,3,1.023890784982935,147,50.170648464163826,12,4.09556313993174,67,22.866894197952217,45,15.358361774744028,9,3.0716723549488054
17011,"Armentera, L'",16168,"armentera, l'","Armentera, l'",654,481,73.55,173,26.45,JxCat,ERC,CUP-G,PSC,2,Alt Empordà,480,41,130,194,8,47,10,5,7,16,8.541666666666666,27.083333333333332,40.416666666666664,1.6666666666666667,9.791666666666666,2.083333333333333,1.0416666666666665,1.4583333333333333,3.3333333333333335,170118,951,478,473,Girona,2,Alt Empordà,"Armentera, l'",901,644,263,40.838509316770185,495,76.86335403726709,579,89.90683229813664,65,2,7,577,48,8.31889081455806,3,0.5199306759098787,280,48.52686308492201,9,1.559792027729636,156,27.03639514731369,40,6.932409012131716,33,5.719237435008666
17012,Avinyonet de Puigventós,15389,avinyonet de puigventós,Avinyonet de Puigventós,1211,687,56.73,524,43.27,JxCat,ERC,PSC,VOX,2,Alt Empordà,674,86,165,200,65,29,32,28,12,38,12.759643916913946,24.480712166172104,29.673590504451035,9.643916913946587,4.302670623145401,4.747774480712167,4.154302670623145,1.7804154302670623,5.637982195845697,170123,1641,818,823,Girona,2,Alt Empordà,Avinyonet de Puigventós,1581,1147,367,31.99651264167393,782,68.17785527462948,950,82.82476024411508,197,2,6,948,246,25.949367088607595,17,1.7932489451476792,294,31.0126582278481,37,3.9029535864978904,255,26.89873417721519,30,3.1645569620253164,58,6.118143459915612
17013,Begur,15743,begur,Begur,2832,1612,56.92,1220,43.08,JxCat,ERC,PSC,VOX,10,Baix Empordà,1586,326,338,463,105,88,71,64,49,38,20.55485498108449,21.311475409836063,29.192938209331654,6.620428751576292,5.548549810844893,4.476670870113493,4.03530895334174,3.08953341740227,2.3959646910466583,170139,3891,1955,1936,Girona,10,Baix Empordà,Begur,3994,2774,1077,38.82480173035328,1883,67.88031723143474,2318,83.56164383561644,456,5,7,2313,551,23.821876351059228,61,2.637267617812365,680,29.399048854301775,95,4.107220060527453,519,22.43839169909209,100,4.323389537397319,278,12.019022913964548
17014,"Vajol, La",.,"vajol, la","Vajol, la",62,40,64.52,22,35.48,JxCat,ERC,PSC,PDeCAT,2,Alt Empordà,40,5,11,19,1,0,2,0,0,2,12.5,27.500000000000004,47.5,2.5,0,5,0,0,5,170144,89,51,38,Girona,2,Alt Empordà,"Vajol, la",86,64,23,35.9375,38,59.375,52,81.25,12,0,0,52,12,23.076923076923077,0,0,21,40.38461538461539,0,0,15,28.846153846153843,3,5.769230769230769,0,0
