codi,Municipi,RBM_pers17,mun,Nom.Municipi,Cens,Votants,perc_participacio,Abstenció,perc_abst,1rpartit,2npartit,3rpartit,4tpartit,Codi comarca,Nom comarca,Vots.valids,PSC,ERC,JxCAT,VOX,CUP,ECP,Cs,PP,PDeCAT,PSC.perc,ERC.perc,JxCAT.perc,VOX.perc,CUP.perc,ECP.perc,Cs.perc,PP.perc,PDeCAT.perc,CodiINE,Poblacio,Hombres,Mujeres
25006,"Albagés, L'",10636,"albagés, l'","Albagés, l'",315,201,63.81,114,36.19,ERC,JxCat,PSC,VOX,18,Garrigues,192,30,62,43,16,11,6,7,6,5,15.625,32.29166666666667,22.395833333333336,8.333333333333332,5.729166666666666,3.125,3.6458333333333335,3.125,2.604166666666667,250061,361,189,172
25007,Albatàrrec,12610,albatàrrec,Albatàrrec,1399,742,53.04,657,46.96,ERC,JxCat,PSC,VOX,33,Segrià,720,96,233,181,54,45,26,31,20,17,13.333333333333334,32.361111111111114,25.13888888888889,7.5,6.25,3.6111111111111107,4.305555555555555,2.7777777777777777,2.361111111111111,250077,2236,1142,1094
25008,Albesa,13111,albesa,Albesa,1089,625,57.39,464,42.61,ERC,JxCat,CUP-G,PSC,23,Noguera,619,54,227,191,9,62,13,9,24,17,8.723747980613894,36.67205169628433,30.8562197092084,1.4539579967689822,10.016155088852988,2.10016155088853,1.4539579967689822,3.877221324717286,2.7463651050080773,250083,1561,848,713
25009,"Albi, L'",12609,"albi, l'","Albi, l'",594,413,69.53,181,30.47,JxCat,ERC,PSC,CUP-G,18,Garrigues,409,38,123,152,12,28,12,12,14,6,9.290953545232274,30.073349633251834,37.163814180929094,2.93398533007335,6.845965770171149,2.93398533007335,2.93398533007335,3.4229828850855744,1.466992665036675,250096,744,378,366
25010,Alcanó,11570,alcanó,Alcanó,194,131,67.53,63,32.47,JxCat,ERC,PSC,CUP-G,33,Segrià,129,11,45,48,1,10,7,0,1,4,8.527131782945736,34.883720930232556,37.2093023255814,0.7751937984496124,7.751937984496124,5.426356589147287,0,0.7751937984496124,3.10077519379845,250100,238,121,117
25011,Alcarràs,11908,alcarràs,Alcarràs,5289,2512,47.49,2777,52.51,ERC,JxCat,PSC,VOX,33,Segrià,2461,321,773,638,163,154,61,73,73,118,13.043478260869565,31.409995936611136,25.924420967086547,6.623323852092645,6.25761885412434,2.478667208451849,2.9662738724095896,2.9662738724095896,4.794798862251117,250117,9707,5096,4611
25012,Alcoletge,13286,alcoletge,Alcoletge,2383,1192,50.02,1191,49.98,ERC,JxCat,PSC,VOX,33,Segrià,1159,198,308,281,73,67,51,55,24,32,17.083692838654013,26.57463330457291,24.245038826574632,6.298533218291631,5.780845556514237,4.400345125107852,4.745470232959448,2.070750647109577,2.76100086281277,250122,3435,1805,1630
25013,Alfarràs,11387,alfarràs,Alfarràs,2072,1071,51.69,1001,48.31,JxCat,PSC,ERC,VOX,33,Segrià,1061,234,230,331,58,51,24,39,43,26,22.054665409990577,21.677662582469367,31.196983977379833,5.466540999057493,4.806786050895382,2.2620169651272386,3.6757775683317626,4.0527803958529685,2.4505183788878417,250138,2765,1440,1325
25014,Alfés,13252,alfés,Alfés,250,168,67.2,82,32.8,ERC,JxCat,PDeCAT,CUP-G,33,Segrià,164,8,60,45,0,16,4,2,0,25,4.878048780487805,36.58536585365854,27.439024390243905,0,9.75609756097561,2.4390243902439024,1.2195121951219512,0,15.24390243902439,250143,297,159,138
25015,Algerri,13884,algerri,Algerri,347,212,61.1,135,38.9,JxCat,ERC,CUP-G,PSC,23,Noguera,209,15,73,74,5,19,4,6,7,5,7.177033492822966,34.92822966507177,35.406698564593306,2.3923444976076556,9.090909090909092,1.9138755980861244,2.8708133971291865,3.349282296650718,2.3923444976076556,250156,404,219,185
25016,Alguaire,13434,alguaire,Alguaire,2074,1125,54.24,949,45.76,JxCat,ERC,PSC,CUP-G,33,Segrià,1107,126,361,383,22,80,26,14,28,38,11.38211382113821,32.61065943992773,34.59801264679314,1.9873532068654018,7.226738934056007,2.3486901535682025,1.2646793134598013,2.5293586269196027,3.4327009936766033,250169,3029,1606,1423
25017,Alins,14898,alins,Alins,231,157,67.97,74,32.03,JxCat,ERC,PSC,PDeCAT,26,Pallars Sobirà,153,21,39,47,0,12,5,1,3,20,13.725490196078432,25.49019607843137,30.718954248366014,0,7.8431372549019605,3.2679738562091507,0.6535947712418301,1.9607843137254901,13.071895424836603,250175,272,143,129
25019,Almacelles,13222,almacelles,Almacelles,4591,2094,45.61,2497,54.39,ERC,JxCat,PSC,VOX,33,Segrià,2033,361,544,476,128,112,105,86,102,54,17.75700934579439,26.75848499754058,23.41367437284801,6.296114117068371,5.509099852434826,5.164781111657649,4.230201672405312,5.017215937038859,2.6561731431382194,250194,6826,3649,3177
25020,Almatret,14764,almatret,Almatret,272,199,73.16,73,26.84,JxCat,ERC,PDeCAT,PSC,33,Segrià,197,13,53,73,11,10,4,3,6,17,6.598984771573605,26.903553299492383,37.055837563451774,5.583756345177665,5.0761421319796955,2.030456852791878,1.5228426395939088,3.0456852791878175,8.629441624365482,250208,305,170,135
25021,Almenar,12711,almenar,Almenar,2527,1267,50.14,1260,49.86,ERC,JxCat,PSC,CUP-G,33,Segrià,1251,175,473,320,44,83,31,21,19,53,13.988808952837731,37.80975219824141,25.579536370903277,3.5171862509992007,6.634692246203038,2.478017585931255,1.6786570743405276,1.518784972022382,4.236610711430855,250215,3357,1774,1583
25022,Alòs de Balaguer,16433,alòs de balaguer,Alòs de Balaguer,104,62,59.62,42,40.38,JxCat,ERC,PSC,ECP-PEC,23,Noguera,62,6,19,24,0,2,4,2,1,4,9.67741935483871,30.64516129032258,38.70967741935484,0,3.225806451612903,6.451612903225806,3.225806451612903,1.6129032258064515,6.451612903225806,250220,132,79,53
25023,Alpicat,18039,alpicat,Alpicat,4642,2699,58.14,1943,41.86,JxCat,ERC,PSC,VOX,33,Segrià,2654,376,677,739,197,141,73,108,98,179,14.167294649585532,25.50866616428033,27.84476262245667,7.422758100979654,5.312735493594574,2.750565184626978,4.069329314242653,3.6925395629238884,6.744536548605878,250236,6266,3138,3128
25024,Alt Àneu,20273,alt àneu,Alt Àneu,366,248,67.76,118,32.24,JxCat,ERC,CUP-G,PSC,26,Pallars Sobirà,247,25,82,87,1,31,2,1,2,12,10.121457489878543,33.198380566801625,35.22267206477733,0.4048582995951417,12.550607287449392,0.8097165991902834,0.4048582995951417,0.8097165991902834,4.8582995951417,250241,414,239,175
25025,Naut Aran,17918,naut aran,Naut Aran,1417,725,51.16,692,48.84,PSC,VOX,ERC,JxCat,39,Aran,693,179,106,95,113,33,26,55,43,20,25.82972582972583,15.295815295815295,13.708513708513708,16.305916305916305,4.761904761904762,3.751803751803752,7.936507936507936,6.204906204906205,2.886002886002886,250254,1836,953,883
25027,Anglesola,13264,anglesola,Anglesola,971,569,58.6,402,41.4,JxCat,ERC,VOX,PDeCAT,38,Urgell,563,15,194,223,27,21,16,17,12,24,2.664298401420959,34.4582593250444,39.60923623445826,4.7957371225577266,3.7300177619893424,2.841918294849023,3.019538188277087,2.1314387211367674,4.262877442273535,250273,1365,689,676
25029,Arbeca,12234,arbeca,Arbeca,1581,971,61.42,610,38.58,JxCat,ERC,PSC,CUP-G,18,Garrigues,954,112,306,324,17,91,27,10,25,31,11.740041928721174,32.075471698113205,33.9622641509434,1.781970649895178,9.538784067085954,2.8301886792452833,1.0482180293501049,2.6205450733752618,3.2494758909853245,250292,2126,1101,1025
25030,"Pont de Bar, El",13555,"pont de bar, el","Pont de Bar, el",133,75,56.39,58,43.61,JxCat,ERC,CUP-G,PSC,4,Alt Urgell,74,4,19,27,1,15,3,0,1,3,5.405405405405405,25.675675675675674,36.486486486486484,1.3513513513513513,20.27027027027027,4.054054054054054,0,1.3513513513513513,4.054054054054054,250306,152,91,61
25031,Arres,.,arres,Arres,55,29,52.73,26,47.27,PSC,VOX,JxCat,Cs,39,Aran,29,11,2,3,5,1,0,2,2,1,37.93103448275862,6.896551724137931,10.344827586206897,17.24137931034483,3.4482758620689653,0,6.896551724137931,6.896551724137931,3.4482758620689653,250313,60,39,21
25032,Arsèguel,.,arsèguel,Arsèguel,65,44,67.69,21,32.31,ERC,JxCat,CUP-G,PSC,4,Alt Urgell,43,2,20,9,1,6,1,0,0,1,4.651162790697675,46.51162790697674,20.930232558139537,2.3255813953488373,13.953488372093023,2.3255813953488373,0,0,2.3255813953488373,250328,81,46,35
25033,Artesa de Lleida,13653,artesa de lleida,Artesa de Lleida,1129,751,66.52,378,33.48,ERC,JxCat,CUP-G,PSC,33,Segrià,743,65,255,230,22,69,15,12,10,47,8.748317631224763,34.32032301480484,30.955585464333783,2.9609690444145356,9.286675639300135,2.0188425302826376,1.6150740242261103,1.3458950201884252,6.3257065948856,250334,1535,816,719
25034,Artesa de Segre,12719,artesa de segre,Artesa de Segre,2273,1332,58.6,941,41.4,ERC,JxCat,CUP-G,PSC,23,Noguera,1310,101,453,448,39,105,19,17,25,75,7.709923664122137,34.58015267175573,34.19847328244275,2.9770992366412212,8.015267175572518,1.450381679389313,1.297709923664122,1.9083969465648856,5.7251908396946565,250349,3400,1756,1644
25035,"Sentiu de Sió, La",14750,"sentiu de sió, la","Sentiu de Sió, la",367,237,64.58,130,35.42,JxCat,ERC,PSC,CUP-G,23,Noguera,233,28,63,85,12,14,9,2,3,7,12.017167381974248,27.038626609442062,36.48068669527897,5.150214592274678,6.008583690987124,3.862660944206009,0.8583690987124464,1.2875536480686696,3.004291845493562,250352,414,217,197
25036,Aspa,14359,aspa,Aspa,173,122,70.52,51,29.48,PSC,JxCat,ERC,CUP-G,33,Segrià,121,34,21,31,8,13,0,5,7,0,28.09917355371901,17.355371900826448,25.6198347107438,6.6115702479338845,10.743801652892563,0,4.132231404958678,5.785123966942149,0,250365,220,115,105
25037,"Avellanes i Santa Linya, Les",14452,"avellanes i santa linya, les","Avellanes i Santa Linya, les",368,201,54.62,167,45.38,ERC,JxCat,CUP-G,PSC,23,Noguera,197,17,74,57,7,19,3,1,2,11,8.629441624365482,37.56345177664975,28.934010152284262,3.5532994923857872,9.644670050761421,1.5228426395939088,0.5076142131979695,1.015228426395939,5.583756345177665,250371,433,249,184
25038,Aitona,10283,aitona,Aitona,1416,902,63.7,514,36.3,PDeCAT,ERC,JxCat,PSC,33,Segrià,885,78,193,138,31,26,18,13,75,289,8.813559322033898,21.807909604519775,15.593220338983052,3.5028248587570623,2.937853107344633,2.0338983050847457,1.4689265536723164,8.47457627118644,32.655367231638415,250387,2567,1338,1229
25039,Baix Pallars,14736,baix pallars,Baix Pallars,279,195,69.89,84,30.11,JxCat,ERC,CUP-G,PSC,26,Pallars Sobirà,193,22,48,56,2,32,14,3,2,3,11.398963730569948,24.870466321243523,29.015544041450774,1.0362694300518136,16.580310880829018,7.253886010362693,1.5544041450777202,1.0362694300518136,1.5544041450777202,250390,331,180,151
25040,Balaguer,13145,balaguer,Balaguer,10686,5349,50.06,5337,49.94,ERC,JxCat,PSC,CUP-G,23,Noguera,5232,866,1534,1392,260,340,146,177,172,213,16.551987767584098,29.31957186544342,26.605504587155966,4.969418960244648,6.498470948012232,2.790519877675841,3.38302752293578,3.2874617737003056,4.071100917431193,250404,17472,8953,8519
25041,Barbens,11188,barbens,Barbens,524,283,54.01,241,45.99,ERC,JxCat,PSC,CUP-G,27,Pla d'Urgell,279,27,97,90,8,15,4,2,5,14,9.67741935483871,34.76702508960574,32.25806451612903,2.867383512544803,5.376344086021505,1.4336917562724014,0.7168458781362007,1.7921146953405016,5.017921146953405,250411,878,468,410
25042,"Baronia de Rialb, La",17902,"baronia de rialb, la","Baronia de Rialb, la",202,140,69.31,62,30.69,PDeCAT,ERC,JxCat,PSC,23,Noguera,139,8,34,31,1,4,2,1,1,56,5.755395683453238,24.46043165467626,22.302158273381295,0.7194244604316548,2.877697841726619,1.4388489208633095,0.7194244604316548,0.7194244604316548,40.28776978417266,250426,229,116,113
25043,"Vall de Boí, La",16763,"vall de boí, la","Vall de Boí, la",819,498,60.81,321,39.19,ERC,JxCat,CUP-G,PSC,5,Alta Ribagorça,483,33,159,144,4,68,29,4,8,20,6.832298136645963,32.91925465838509,29.81366459627329,0.8281573498964804,14.078674948240167,6.004140786749482,0.8281573498964804,1.6563146997929608,4.140786749482402,250432,1019,543,476
25044,Bassella,13930,bassella,Bassella,180,130,72.22,50,27.78,JxCat,PDeCAT,ERC,CUP-G,4,Alt Urgell,127,10,23,38,3,13,3,2,6,28,7.874015748031496,18.11023622047244,29.92125984251969,2.3622047244094486,10.236220472440944,2.3622047244094486,1.574803149606299,4.724409448818897,22.04724409448819,250447,217,112,105
25045,Bausen,.,bausen,Bausen,59,25,42.37,34,57.63,PSC,CUP-G,ERC,ECP-PEC,39,Aran,24,5,3,2,0,5,3,2,2,1,20.833333333333336,12.5,8.333333333333332,0,20.833333333333336,12.5,8.333333333333332,8.333333333333332,4.166666666666666,250450,60,30,30
25046,Belianes,11638,belianes,Belianes,408,271,66.42,137,33.58,ERC,JxCat,CUP-G,PSC,38,Urgell,261,30,73,73,7,43,2,5,15,6,11.494252873563218,27.969348659003828,27.969348659003828,2.681992337164751,16.47509578544061,0.7662835249042145,1.9157088122605364,5.747126436781609,2.2988505747126435,250463,520,261,259
25047,Bellcaire d'Urgell,14083,bellcaire d'urgell,Bellcaire d'Urgell,946,665,70.3,281,29.7,ERC,JxCat,PSC,CUP-G,23,Noguera,659,53,261,187,16,50,8,10,18,43,8.042488619119878,39.60546282245827,28.376327769347498,2.4279210925644916,7.587253414264036,1.2139605462822458,1.5174506828528074,2.731411229135053,6.525037936267071,250479,1199,607,592
25048,Bell-lloc d'Urgell,15969,bell-lloc d'urgell,Bell-lloc d'Urgell,1639,1006,61.38,633,38.62,ERC,JxCat,PSC,PDeCAT,27,Pla d'Urgell,976,118,305,295,33,49,18,26,21,87,12.09016393442623,31.25,30.225409836065577,3.3811475409836067,5.020491803278689,1.8442622950819672,2.663934426229508,2.151639344262295,8.913934426229508,250485,2335,1159,1176
25049,Bellmunt d'Urgell,11576,bellmunt d'urgell,Bellmunt d'Urgell,150,107,71.33,43,28.67,PDeCAT,ERC,JxCat,CUP-G,23,Noguera,99,4,25,24,5,7,0,2,0,29,4.040404040404041,25.252525252525253,24.242424242424242,5.05050505050505,7.07070707070707,0,2.0202020202020203,0,29.292929292929294,250498,185,90,95
25050,Bellpuig,12779,bellpuig,Bellpuig,3269,1846,56.47,1423,43.53,JxCat,ERC,PSC,CUP-G,38,Urgell,1825,183,576,601,37,168,42,31,37,116,10.027397260273972,31.561643835616437,32.93150684931507,2.0273972602739727,9.205479452054794,2.3013698630136985,1.6986301369863015,2.0273972602739727,6.3561643835616435,250501,5218,2774,2444
25051,Bellver de Cerdanya,16755,bellver de cerdanya,Bellver de Cerdanya,1619,995,61.46,624,38.54,JxCat,ERC,PSC,CUP-G,15,Cerdanya,966,124,240,316,23,118,35,22,22,37,12.836438923395447,24.84472049689441,32.71221532091098,2.380952380952381,12.215320910973086,3.6231884057971016,2.2774327122153206,2.2774327122153206,3.8302277432712217,250518,2005,1035,970
25052,Bellvís,13002,bellvís,Bellvís,1555,976,62.77,579,37.23,ERC,JxCat,CUP-G,PSC,27,Pla d'Urgell,956,65,361,351,15,78,21,9,12,28,6.7991631799163175,37.761506276150634,36.71548117154811,1.5690376569037656,8.158995815899582,2.1966527196652716,0.9414225941422595,1.2552301255230125,2.928870292887029,250523,2260,1159,1101
25053,Benavent de Segrià,15558,benavent de segrià,Benavent de Segrià,1111,679,61.12,432,38.88,ERC,JxCat,PSC,PDeCAT,33,Segrià,674,86,196,180,32,46,14,26,19,64,12.759643916913946,29.080118694362017,26.706231454005934,4.747774480712167,6.824925816023739,2.0771513353115725,3.857566765578635,2.8189910979228485,9.495548961424333,250539,1518,806,712
25055,Biosca,16204,biosca,Biosca,161,94,58.39,67,41.61,JxCat,ERC,PSC,PDeCAT,32,Segarra,92,9,12,45,2,4,3,4,3,5,9.782608695652174,13.043478260869565,48.91304347826087,2.1739130434782608,4.3478260869565215,3.260869565217391,4.3478260869565215,3.260869565217391,5.434782608695652,250557,177,94,83
25056,Bovera,11226,bovera,Bovera,207,120,57.97,87,42.03,JxCat,ERC,PSC,CUP-G,18,Garrigues,116,12,28,50,3,9,2,2,0,2,10.344827586206897,24.137931034482758,43.103448275862064,2.586206896551724,7.758620689655173,1.7241379310344827,1.7241379310344827,0,1.7241379310344827,250560,248,138,110
25057,"Bòrdes, Es",17894,"bòrdes, es","Bòrdes, Es",222,109,49.1,113,50.9,PSC,ERC,VOX,JxCat,39,Aran,103,21,19,12,14,10,10,7,4,1,20.388349514563107,18.446601941747574,11.650485436893204,13.592233009708737,9.70873786407767,9.70873786407767,6.796116504854369,3.8834951456310676,0.9708737864077669,250576,255,142,113
25058,"Borges Blanques, Les",13319,"borges blanques, les","Borges Blanques, les",4375,2432,55.59,1943,44.41,JxCat,ERC,PSC,CUP-G,18,Garrigues,2397,203,791,884,83,201,46,44,31,54,8.468919482686692,32.99958281184814,36.87943262411347,3.4626616604088447,8.385481852315396,1.9190654985398414,1.835627868168544,1.2932832707551105,2.252816020025031,250582,6173,3152,3021
25059,Bossòst,16043,bossòst,Bossòst,822,464,56.45,358,43.55,PSC,VOX,ERC,JxCat,39,Aran,442,166,47,36,91,11,16,34,23,2,37.55656108597285,10.633484162895927,8.144796380090497,20.588235294117645,2.48868778280543,3.619909502262444,7.6923076923076925,5.203619909502263,0.4524886877828055,250595,1115,544,571
25060,Cabanabona,.,cabanabona,Cabanabona,65,37,56.92,28,43.08,JxCat,ERC,CUP-G,PDeCAT,23,Noguera,36,1,10,11,2,5,0,0,1,3,2.7777777777777777,27.77777777777778,30.555555555555557,5.555555555555555,13.88888888888889,0,0,2.7777777777777777,8.333333333333332,250609,71,34,37
25061,Cabó,.,cabó,Cabó,79,47,59.49,32,40.51,JxCat,ERC,VOX,PSC,4,Alt Urgell,46,3,13,18,6,2,0,0,0,1,6.521739130434782,28.26086956521739,39.130434782608695,13.043478260869565,4.3478260869565215,0,0,0,2.1739130434782608,250616,93,50,43
25062,Camarasa,16304,camarasa,Camarasa,691,430,62.23,261,37.77,ERC,JxCat,CUP-G,PSC,23,Noguera,424,26,158,137,17,40,11,9,8,8,6.132075471698113,37.264150943396224,32.31132075471698,4.009433962264151,9.433962264150944,2.5943396226415096,2.1226415094339623,1.8867924528301887,1.8867924528301887,250621,810,406,404
25063,Canejan,.,canejan,Canejan,76,32,42.11,44,57.89,PSC,ERC,VOX,JxCat,39,Aran,32,9,9,5,6,1,1,0,1,0,28.125,28.125,15.625,18.75,3.125,3.125,0,3.125,0,250637,89,45,44
25064,Castellar de la Ribera,12928,castellar de la ribera,Castellar de la Ribera,94,74,78.72,20,21.28,JxCat,ERC,CUP-G,PDeCAT,35,Solsonès,73,4,17,29,0,10,0,0,2,10,5.47945205479452,23.28767123287671,39.726027397260275,0,13.698630136986301,0,0,2.73972602739726,13.698630136986301,250642,131,66,65
25067,Castelldans,12260,castelldans,Castelldans,683,398,58.27,285,41.73,JxCat,ERC,PDeCAT,CUP-G,18,Garrigues,389,31,97,111,15,38,17,12,16,41,7.969151670951156,24.93573264781491,28.53470437017995,3.8560411311053984,9.768637532133676,4.370179948586118,3.0848329048843186,4.113110539845758,10.539845758354756,250674,930,497,433
25068,Castellnou de Seana,12269,castellnou de seana,Castellnou de Seana,524,297,56.68,227,43.32,JxCat,ERC,PDeCAT,PSC,27,Pla d'Urgell,292,18,79,110,9,14,3,5,7,41,6.164383561643835,27.054794520547947,37.67123287671233,3.0821917808219177,4.794520547945205,1.0273972602739725,1.7123287671232876,2.3972602739726026,14.04109589041096,250680,665,354,311
25069,Castelló de Farfanya,12454,castelló de farfanya,Castelló de Farfanya,414,228,55.07,186,44.93,ERC,JxCat,CUP-G,PSC,23,Noguera,227,11,97,81,6,13,4,2,2,6,4.845814977973569,42.731277533039645,35.68281938325991,2.643171806167401,5.726872246696035,1.762114537444934,0.881057268722467,0.881057268722467,2.643171806167401,250693,539,291,248
25070,Castellserà,13578,castellserà,Castellserà,784,488,62.24,296,37.76,JxCat,ERC,CUP-G,PDeCAT,38,Urgell,477,31,147,162,6,64,6,11,6,32,6.498951781970649,30.81761006289308,33.9622641509434,1.257861635220126,13.417190775681343,1.257861635220126,2.3060796645702304,1.257861635220126,6.7085953878406714,250707,996,505,491
25071,Cava,.,cava,Cava,41,32,78.05,9,21.95,JxCat,ERC,CUP-G,VOX,4,Alt Urgell,31,1,7,13,2,7,0,0,1,0,3.225806451612903,22.58064516129032,41.935483870967744,6.451612903225806,22.58064516129032,0,0,3.225806451612903,0,250714,45,29,16
25072,Cervera,15399,cervera,Cervera,5960,3172,53.22,2788,46.78,JxCat,ERC,PSC,CUP-G,32,Segarra,3114,426,823,911,188,263,110,73,87,126,13.680154142581888,26.42903018625562,29.254977520873478,6.0372511239563265,8.44572896596018,3.5324341682723186,2.3442517662170843,2.7938342967244703,4.046242774566474,250729,9350,4778,4572
25073,Cervià de les Garrigues,10559,cervià de les garrigues,Cervià de les Garrigues,556,340,61.15,216,38.85,ERC,JxCat,PSC,CUP-G,18,Garrigues,331,26,147,103,5,24,10,8,1,4,7.854984894259818,44.41087613293052,31.1178247734139,1.5105740181268883,7.250755287009064,3.0211480362537766,2.416918429003021,0.3021148036253776,1.2084592145015105,250735,662,350,312
25074,Ciutadilla,14309,ciutadilla,Ciutadilla,174,125,71.84,49,28.16,ERC,JxCat,PSC,Cs,38,Urgell,123,11,52,40,3,4,3,4,3,0,8.94308943089431,42.27642276422765,32.52032520325203,2.4390243902439024,3.2520325203252036,2.4390243902439024,3.2520325203252036,2.4390243902439024,0,250740,208,111,97
25075,Clariana de Cardener,12596,clariana de cardener,Clariana de Cardener,130,88,67.69,42,32.31,ERC,CUP-G,JxCat,PDeCAT,35,Solsonès,85,7,29,16,0,16,1,0,0,10,8.235294117647058,34.11764705882353,18.823529411764707,0,18.823529411764707,1.1764705882352942,0,0,11.76470588235294,250753,161,86,75
